timestamp,id,complete,frame_count,rec_00,rec_01,rec_02,rec_03,rec_04,rec_05,rec_06,rec_FF
2026-08-04T16:53:46.584101+00:00,170,True,8,025E041565FFFF,016273A011AA00,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:46.683376+00:00,170,True,8,024D04158AFFFF,016273A0118500,00090000000000,0462000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:46.782665+00:00,170,True,8,0243041596FFFF,015673A0117900,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:46.881992+00:00,170,True,8,024C041586FFFF,015673A0118900,00090000000000,0515000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:46.981227+00:00,170,True,8,024B0415A2FFFF,015D73A0116D00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:47.080519+00:00,170,True,8,0243041599FFFF,015973A0117600,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:47.179791+00:00,170,True,8,0245041595FFFF,015673A0117A00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:47.279077+00:00,170,True,8,024A041587FFFF,015873A0118800,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:47.378363+00:00,170,True,8,02480415C0FFFF,015B73A0114F00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:47.477643+00:00,170,True,8,023D0415DBFFFF,015B73A0113400,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:47.576947+00:00,170,True,8,023B0415EAFFFF,015473A0112500,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:47.676204+00:00,170,True,8,02420415D3FFFF,015773A0113C00,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:47.775502+00:00,170,True,8,02460415C1FFFF,015873A0114E00,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:47.874763+00:00,170,True,8,02480415B5FFFF,015C73A0115A00,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:47.974071+00:00,170,True,8,024B041598FFFF,015973A0117700,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:48.073394+00:00,170,True,8,024B0415A6FFFF,015D73A0116900,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:48.172695+00:00,170,True,8,024A0415AAFFFF,015B73A0116500,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:48.271952+00:00,170,True,8,02470415BEFFFF,015C73A0115100,00090000000000,0515000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:48.371199+00:00,170,True,8,02420415C9FFFF,015A73A0114600,00090000000000,047B000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:48.470468+00:00,170,True,8,02430415C2FFFF,015873A0114D00,00090000000000,04C8000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:48.569756+00:00,170,True,8,024A0415B6FFFF,015973A0115900,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:48.669032+00:00,170,True,8,024A0415ADFFFF,015E73A0116200,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:48.768326+00:00,170,True,8,02460415B7FFFF,015C73A0115800,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:48.867640+00:00,170,True,8,02420415B4FFFF,015B73A0115B00,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:48.966874+00:00,170,True,8,02420415ABFFFF,015873A0116400,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:49.066161+00:00,170,True,8,0247041595FFFF,015973A0117A00,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:49.165452+00:00,170,True,8,025104156BFFFF,015B73A011A400,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:49.264725+00:00,170,True,8,025604156BFFFF,016073A011A400,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:49.364042+00:00,170,True,8,025104157AFFFF,016073A0119500,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:49.463294+00:00,170,True,8,02470415ACFFFF,015B73A0116300,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:49.562580+00:00,170,True,8,023C0415CFFFFF,015873A0114000,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:49.661852+00:00,170,True,8,02390415D6FFFF,015473A0113900,00090000000000,0515000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:49.761142+00:00,170,True,8,02400415B8FFFF,015673A0115700,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:49.860469+00:00,170,True,8,02410415C8FFFF,015A73A0114700,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:49.959705+00:00,170,True,8,02430415B8FFFF,015973A0115700,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:50.058998+00:00,170,True,8,02490415B4FFFF,015B73A0115B00,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:50.158265+00:00,170,True,8,024B0415AAFFFF,015C73A0116500,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:50.257580+00:00,170,True,8,02480415B4FFFF,015D73A0115B00,00090000000000,0495000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:50.356858+00:00,170,True,8,02450415BFFFFF,015A73A0115000,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:50.456122+00:00,170,True,8,02450415C5FFFF,015B73A0114A00,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:50.555430+00:00,170,True,8,02450415B1FFFF,015A73A0115E00,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:50.654690+00:00,170,True,8,02450415C1FFFF,015A73A0114E00,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:50.753966+00:00,170,True,8,02450415AAFFFF,015B73A0116500,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:50.853319+00:00,170,True,8,02480415B4FFFF,015973A0115B00,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:50.952550+00:00,170,True,8,02490415A1FFFF,015C73A0116E00,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:51.051819+00:00,170,True,8,024E041593FFFF,015B73A0117C00,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:51.151095+00:00,170,True,8,0251041587FFFF,015D73A0118800,00090000000000,0561000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:51.250387+00:00,170,True,8,024D0415A8FFFF,015C73A0116700,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:51.349669+00:00,170,True,8,02470415A8FFFF,015A73A0116700,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:51.448943+00:00,170,True,8,02460415C2FFFF,015873A0114D00,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:51.548227+00:00,170,True,8,02440415BAFFFF,015973A0115500,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:51.647504+00:00,170,True,8,02430415BBFFFF,015973A0115400,00090000000000,052E000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:51.746817+00:00,170,True,8,02470415AEFFFF,015873A0116100,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:51.846116+00:00,170,True,8,024A0415A9FFFF,015B73A0116600,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:51.945364+00:00,170,True,8,02480415BBFFFF,015D73A0115400,00090000000000,0548000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:52.044643+00:00,170,True,8,02460415BFFFFF,015B73A0115000,00090000000000,0515000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
2026-08-04T16:53:52.143922+00:00,170,True,8,02460415C2FFFF,015B73A0114D00,00090000000000,047B000000FFFF,00000000000000,00000000000000,00000000000000,00000000000000
